date,AirTemperature,RelativeHumidity,DewPoint,CloudCoverage,WindSpeed,SolarRadiation,PavementTemperature,Rainfall
2023-09-24 23:00:00-06:00,28.0,0.69,21.7,0.0,4.0,0.0,33.503009259259265,0.0
2023-09-25 00:00:00-06:00,27.4,0.71,21.6,0.01,3.65,0.0,32.57407407407407,0.0
2023-09-25 01:00:00-06:00,26.9,0.76,22.2,0.0,2.75,0.0,32.28564814814815,0.0
2023-09-25 02:00:00-06:00,26.5,0.79,22.6,0.0,2.55,0.0,31.466898148148154,0.0
2023-09-25 03:00:00-06:00,26.1,0.82,22.8,0.0,2.35,0.0,30.789814814814815,0.0
2023-09-25 04:00:00-06:00,25.7,0.84,22.9,0.02,2.0,0.0,30.479629629629628,0.0
2023-09-25 05:00:00-06:00,25.5,0.86,22.9,0.04,2.01,0.0,29.7849537037037,0.0
2023-09-25 06:00:00-06:00,23.8,0.96,23.1,0.01,0.86,0.0,29.198611111111113,0.0
2023-09-25 07:00:00-06:00,24.4,0.92,23.1,0.64,1.96,16.0,29.11921296296296,0.0
2023-09-25 08:00:00-06:00,27.0,0.78,22.7,0.09,1.41,142.0,29.59236111111111,0.0
2023-09-25 09:00:00-06:00,29.3,0.65,22.2,0.0,0.63,380.0,30.823148148148142,0.0
2023-09-25 10:00:00-06:00,31.3,0.56,21.4,0.0,1.0,569.0,33.4462962962963,0.0
2023-09-25 11:00:00-06:00,32.9,0.48,20.6,0.34,1.52,718.0,38.412268518518516,0.0
2023-09-25 12:00:00-06:00,33.7,0.45,20.2,0.92,1.36,720.0,43.265509259259254,0.0
2023-09-25 13:00:00-06:00,34.7,0.42,19.9,0.43,0.36,749.0,45.93425925925926,0.0
2023-09-25 14:00:00-06:00,35.9,0.38,19.3,0.58,1.25,749.0,47.63402777777778,0.0
2023-09-25 15:00:00-06:00,30.7,0.58,21.4,0.66,3.62,560.0,49.56342592592593,0.0
2023-09-25 16:00:00-06:00,31.8,0.49,19.8,0.62,0.86,345.0,48.56319444444444,0.0
2023-09-25 17:00:00-06:00,32.6,0.44,18.8,0.73,0.45,269.0,44.61458333333333,0.0
2023-09-25 18:00:00-06:00,29.5,0.57,20.1,0.99,2.51,105.0,41.106481481481474,0.0
2023-09-25 19:00:00-06:00,29.1,0.58,20.1,0.97,3.32,6.0,38.88101851851852,0.0
2023-09-25 20:00:00-06:00,28.3,0.58,19.3,0.63,3.76,0.0,36.85486111111111,0.0
2023-09-25 21:00:00-06:00,27.3,0.69,21.2,0.34,4.26,0.0,35.334027777777784,0.0
2023-09-25 22:00:00-06:00,25.7,0.72,20.2,0.28,5.0,0.0,34.37986111111111,0.0
2023-09-25 23:00:00-06:00,24.9,0.75,20.2,0.65,1.84,0.0,33.68194444444445,0.0
2023-09-26 00:00:00-06:00,24.5,0.78,20.4,0.11,1.14,0.0,33.19027777777778,0.0
2023-09-26 01:00:00-06:00,23.9,0.82,20.6,0.05,1.4,0.0,32.34606481481481,0.0
2023-09-26 02:00:00-06:00,23.6,0.85,20.9,0.06,1.73,0.0,31.566898148148145,0.0
2023-09-26 03:00:00-06:00,23.1,0.88,21.1,0.0,1.1,0.0,31.005324074074075,0.0
2023-09-26 04:00:00-06:00,22.3,0.93,21.2,0.0,1.17,0.0,30.513194444444434,0.0
2023-09-26 05:00:00-06:00,22.4,0.92,21.1,0.0,1.49,0.0,29.92777777777778,0.0
2023-09-26 06:00:00-06:00,22.7,0.93,21.5,0.0,1.35,0.0,29.43171296296296,0.0
2023-09-26 07:00:00-06:00,23.1,0.91,21.5,0.88,2.06,16.0,29.086111111111112,0.0
2023-09-26 08:00:00-06:00,26.0,0.76,21.4,0.02,1.34,149.0,30.033101851851853,0.0
2023-09-26 09:00:00-06:00,28.6,0.63,20.9,0.05,1.5,376.0,31.953703703703702,0.0
2023-09-26 10:00:00-06:00,29.9,0.56,20.1,0.45,1.98,514.0,32.17361111111111,0.0
2023-09-26 11:00:00-06:00,28.3,0.62,20.4,0.68,1.43,553.0,35.20231481481482,0.0
2023-09-26 12:00:00-06:00,30.3,0.54,20.1,0.42,0.82,552.0,41.838425925925925,0.0
2023-09-26 13:00:00-06:00,31.9,0.48,19.4,0.09,1.68,690.0,45.211342592592594,0.0
2023-09-26 14:00:00-06:00,32.7,0.46,19.4,0.41,1.02,700.0,45.51365740740741,0.0
2023-09-26 15:00:00-06:00,33.0,0.43,18.9,0.43,1.2,619.0,47.5675925925926,0.0
2023-09-26 16:00:00-06:00,32.5,0.43,18.2,0.69,2.33,435.0,44.919444444444444,0.0
2023-09-26 17:00:00-06:00,30.4,0.48,18.3,0.55,1.2,266.0,41.28796296296296,0.0
2023-09-26 18:00:00-06:00,27.7,0.63,20.0,0.58,1.8,90.0,39.036805555555546,0.0
2023-09-26 19:00:00-06:00,25.9,0.66,19.1,0.89,5.14,6.0,37.02916666666667,0.0
2023-09-26 20:00:00-06:00,26.3,0.62,18.4,0.17,3.24,0.0,35.3287037037037,0.0
2023-09-26 21:00:00-06:00,26.1,0.65,18.9,0.05,2.11,0.0,34.13356481481482,0.0
2023-09-26 22:00:00-06:00,26.0,0.67,19.4,0.29,2.02,0.0,33.136574074074076,0.0
2023-09-26 23:00:00-06:00,25.6,0.72,20.2,0.05,3.04,0.0,32.32592592592592,0.0
2023-09-27 00:00:00-06:00,25.0,0.76,20.4,0.05,1.8,0.0,31.646064814814817,0.0
2023-09-27 01:00:00-06:00,24.1,0.8,20.5,0.0,1.64,0.0,31.087268518518517,0.0
2023-09-27 02:00:00-06:00,25.0,0.75,20.2,0.01,0.3,0.0,30.59699074074075,0.0
2023-09-27 03:00:00-06:00,23.2,0.84,20.3,0.01,0.4,0.0,30.179861111111105,0.0
2023-09-27 04:00:00-06:00,23.1,0.85,20.4,0.17,0.41,0.0,29.738194444444446,0.0
2023-09-27 05:00:00-06:00,22.8,0.87,20.5,0.01,0.4,0.0,29.30277777777777,0.0
2023-09-27 06:00:00-06:00,23.2,0.94,22.2,0.0,1.2,0.0,29.06319444444444,0.0
2023-09-27 07:00:00-06:00,23.4,0.93,22.2,0.71,1.78,15.0,28.76342592592593,0.0
2023-09-27 08:00:00-06:00,26.4,0.78,22.3,0.99,1.35,162.0,30.141203703703702,0.0
2023-09-27 09:00:00-06:00,28.7,0.65,21.5,0.99,1.5,335.0,33.77916666666667,0.0
2023-09-27 10:00:00-06:00,30.2,0.53,19.6,0.98,0.4,496.0,36.971296296296295,0.0
2023-09-27 11:00:00-06:00,31.2,0.47,18.7,0.88,0.64,591.0,42.41805555555555,0.0
2023-09-27 12:00:00-06:00,32.3,0.41,17.5,0.97,0.57,703.0,46.60300925925925,0.0
2023-09-27 13:00:00-06:00,32.7,0.4,17.3,0.97,0.61,673.0,47.55833333333333,0.0
2023-09-27 14:00:00-06:00,33.2,0.38,16.8,1.0,0.71,680.0,46.77824074074074,0.0
2023-09-27 15:00:00-06:00,33.6,0.36,16.5,1.0,0.71,595.0,41.02430555555556,0.0
2023-09-27 16:00:00-06:00,33.1,0.36,16.2,0.99,1.8,409.0,34.89236111111111,0.0
2023-09-27 17:00:00-06:00,30.4,0.45,17.3,0.88,1.75,221.0,34.0212962962963,0.0
2023-09-27 18:00:00-06:00,30.7,0.41,15.8,1.0,2.14,69.0,33.08263888888888,0.0
2023-09-27 19:00:00-06:00,29.1,0.45,16.1,0.17,2.7,5.0,32.07175925925926,0.0
2023-09-27 20:00:00-06:00,28.3,0.49,16.5,0.97,3.06,0.0,31.11296296296296,0.0
2023-09-27 21:00:00-06:00,27.8,0.52,17.0,1.0,3.72,0.0,30.449305555555558,0.0
2023-09-27 22:00:00-06:00,26.5,0.59,17.9,0.0,2.28,0.0,30.029861111111114,0.0
2023-09-27 23:00:00-06:00,25.4,0.66,18.5,0.0,2.04,0.0,29.689814814814813,0.0
2023-09-28 00:00:00-06:00,24.3,0.73,19.3,0.0,1.56,0.0,29.336111111111116,0.0
2023-09-28 01:00:00-06:00,23.9,0.78,19.8,0.0,1.43,0.0,29.01712962962963,0.0
2023-09-28 02:00:00-06:00,23.6,0.82,20.3,0.0,1.53,0.0,28.702083333333327,0.0
2023-09-28 03:00:00-06:00,22.9,0.87,20.6,0.0,1.84,0.0,28.35185185185185,0.0
2023-09-28 04:00:00-06:00,22.5,0.9,20.7,0.0,2.0,0.0,28.175,0.0
2023-09-28 05:00:00-06:00,22.2,0.9,20.5,0.0,1.7,0.0,28.31365740740741,0.0
2023-09-28 06:00:00-06:00,21.7,0.97,21.2,0.0,1.48,0.0,27.855787037037036,0.0
2023-09-28 07:00:00-06:00,22.2,0.96,21.5,0.0,1.14,15.0,27.42638888888889,0.0
2023-09-28 08:00:00-06:00,25.1,0.82,21.7,0.0,0.61,165.0,28.42060185185185,0.0
2023-09-28 09:00:00-06:00,27.5,0.66,20.5,0.0,0.89,376.0,32.412268518518516,0.0
2023-09-28 10:00:00-06:00,29.8,0.54,19.6,0.0,0.71,575.0,37.31041666666666,0.0
2023-09-28 11:00:00-06:00,31.0,0.5,19.3,0.3,2.05,723.0,42.34398148148148,0.0
2023-09-28 12:00:00-06:00,32.0,0.47,19.2,0.43,2.78,742.0,45.52129629629629,0.0
2023-09-28 13:00:00-06:00,32.9,0.44,18.9,0.42,2.94,810.0,46.731712962962966,0.0
2023-09-28 14:00:00-06:00,32.8,0.43,18.6,0.3,2.92,705.0,46.644444444444446,0.0
2023-09-28 15:00:00-06:00,33.0,0.41,17.9,0.33,2.34,593.0,48.320833333333326,0.0
2023-09-28 16:00:00-06:00,33.0,0.39,17.3,0.35,2.55,485.0,44.5449074074074,0.0
2023-09-28 17:00:00-06:00,32.4,0.4,16.9,0.29,2.92,306.0,40.23703703703703,0.0
2023-09-28 18:00:00-06:00,31.2,0.39,15.5,0.36,3.31,115.0,38.17523148148148,0.0
2023-09-28 19:00:00-06:00,29.5,0.44,16.0,0.26,4.1,5.0,37.16759259259259,0.0
2023-10-03 10:00:00-06:00,28.5,0.64,20.9,0.13,1.75,452.0,36.976736111111116,0.0
2023-10-03 11:00:00-06:00,30.3,0.54,19.9,0.17,1.79,655.0,41.0951388888889,0.0
2023-10-03 12:00:00-06:00,31.8,0.48,19.4,0.08,1.75,774.0,45.249074074074066,0.0
2023-10-03 13:00:00-06:00,32.6,0.45,19.2,0.28,2.3,790.0,46.9011574074074,0.0
2023-10-03 14:00:00-06:00,33.2,0.43,18.9,0.23,2.51,747.0,45.79837962962963,0.0
2023-10-03 15:00:00-06:00,33.2,0.42,18.5,0.29,2.88,603.0,44.81388888888889,0.0
2023-10-03 16:00:00-06:00,32.8,0.43,18.4,0.28,3.0,489.0,43.81712962962963,0.0
2023-10-03 17:00:00-06:00,31.8,0.45,18.5,0.43,2.76,274.0,40.629861111111104,0.0
2023-10-03 18:00:00-06:00,31.5,0.45,18.1,0.67,3.38,101.0,38.12662037037037,0.0
2023-10-03 19:00:00-06:00,29.8,0.55,19.7,0.92,3.69,2.0,36.57569444444444,0.0
2023-10-03 20:00:00-06:00,29.5,0.55,19.5,0.55,3.04,0.0,34.9875,0.0
2023-10-03 21:00:00-06:00,27.5,0.68,21.1,0.26,5.43,0.0,33.68773148148147,0.0
2023-10-03 22:00:00-06:00,26.7,0.74,21.7,0.36,3.62,0.0,32.756712962962965,0.0
2023-10-03 23:00:00-06:00,26.3,0.76,21.8,0.17,2.88,0.0,32.076851851851856,0.0
2023-10-04 00:00:00-06:00,25.4,0.84,22.5,0.9,2.75,0.0,31.38217592592593,0.0
2023-10-04 01:00:00-06:00,24.7,0.93,23.5,0.91,3.83,0.0,31.108333333333334,0.0
2023-10-04 02:00:00-06:00,24.3,0.95,23.4,0.97,3.48,0.0,30.756250000000005,0.0
2023-10-04 03:00:00-06:00,24.3,0.98,23.9,0.71,3.0,0.0,30.45162037037037,0.0
2023-10-04 04:00:00-06:00,24.2,0.98,23.9,0.62,2.55,0.0,30.29375,0.0
2023-10-04 05:00:00-06:00,24.1,0.99,23.9,1.0,2.26,0.0,30.03449074074074,0.0
2023-10-04 06:00:00-06:00,24.3,0.98,24.0,0.77,1.82,0.0,29.87824074074074,0.0
2023-10-04 07:00:00-06:00,23.8,0.99,23.7,1.0,1.17,8.0,29.773842592592594,0.0
2023-10-04 08:00:00-06:00,24.8,0.96,24.1,1.0,1.13,98.0,30.558796296296293,0.0
2023-10-04 09:00:00-06:00,26.3,0.89,24.3,0.97,2.14,272.0,32.997453703703705,0.0
2023-10-04 10:00:00-06:00,28.4,0.74,23.3,0.98,2.21,454.0,35.77731481481481,0.0
2023-10-04 11:00:00-06:00,30.5,0.59,21.7,0.91,2.8,618.0,40.800925925925924,0.0
2023-10-04 12:00:00-06:00,31.4,0.55,21.3,0.44,2.94,662.0,45.14236111111111,0.0
2023-10-04 13:00:00-06:00,32.2,0.52,21.1,0.65,3.06,727.0,48.511342592592584,0.0
2023-10-04 14:00:00-06:00,32.3,0.52,21.1,0.99,3.35,631.0,49.92175925925926,0.0
2023-10-04 15:00:00-06:00,31.0,0.56,21.3,0.97,3.86,472.0,48.42986111111111,0.0
2023-10-04 16:00:00-06:00,28.3,0.73,23.0,0.99,2.28,359.0,46.39629629629629,0.0
2023-10-04 17:00:00-06:00,28.8,0.71,23.1,0.75,2.3,188.0,41.4863425925926,0.0
2023-10-04 18:00:00-06:00,28.0,0.71,22.3,1.0,1.36,85.0,39.059953703703705,0.0
2023-10-04 19:00:00-06:00,27.7,0.73,22.5,0.98,1.82,2.0,36.92638888888888,0.0
2023-10-04 20:00:00-06:00,27.7,0.71,21.9,1.0,2.73,0.0,35.413657407407406,0.0
2023-10-04 21:00:00-06:00,27.2,0.76,22.7,0.88,3.03,0.0,34.50787037037038,0.0
2023-10-04 22:00:00-06:00,26.9,0.83,23.8,0.75,3.08,0.0,33.55694444444445,0.0
2023-10-04 23:00:00-06:00,26.3,0.89,24.3,0.96,3.77,0.0,32.57708333333334,0.0
2023-10-05 00:00:00-06:00,25.9,0.92,24.5,0.33,3.58,0.0,32.00509259259259,0.0
2023-10-05 01:00:00-06:00,25.4,0.94,24.4,0.34,3.1,0.0,31.679629629629634,0.0
2023-10-05 02:00:00-06:00,25.1,0.91,23.6,0.62,2.91,0.0,31.213194444444447,0.0
2023-10-05 03:00:00-06:00,23.7,0.94,22.7,1.0,0.63,0.0,31.043981481481477,0.0
2023-10-05 04:00:00-06:00,23.5,1.0,23.4,1.0,0.95,0.0,30.96412037037036,0.0
2023-10-05 05:00:00-06:00,23.3,1.0,23.3,1.0,1.26,0.0,28.659490740740743,15.493999999999998
2023-10-05 06:00:00-06:00,20.6,0.99,20.4,1.0,3.67,0.0,26.125462962962963,2.2859999999999996
2023-10-05 07:00:00-06:00,20.6,0.99,20.4,1.0,2.0,2.0,25.115509259259255,2.794
2023-10-05 08:00:00-06:00,20.8,0.99,20.6,1.0,2.12,28.0,24.976388888888884,2.5399999999999996
2023-10-05 09:00:00-06:00,20.9,0.99,20.7,1.0,1.48,32.0,25.443287037037035,1.5239999999999998
2023-10-05 10:00:00-06:00,21.4,0.99,21.2,0.99,2.66,127.0,24.934722222222216,1.778
2023-10-05 11:00:00-06:00,22.8,0.87,20.6,1.0,3.94,332.0,25.80995370370371,0.0
2023-10-05 12:00:00-06:00,24.8,0.74,19.8,0.92,3.69,500.0,26.809490740740735,0.0
2023-10-05 13:00:00-06:00,26.1,0.66,19.3,1.0,3.47,582.0,27.93078703703704,0.254
2023-10-05 14:00:00-06:00,26.2,0.65,19.2,1.0,3.48,476.0,28.11550925925925,0.0
2023-10-05 15:00:00-06:00,26.6,0.63,19.0,1.0,2.78,397.0,29.895138888888887,0.0
2023-10-05 16:00:00-06:00,26.8,0.61,18.7,1.0,2.55,334.0,30.32592592592593,0.0
2023-10-05 17:00:00-06:00,26.6,0.61,18.6,1.0,1.26,214.0,30.24074074074074,0.0
2023-10-05 18:00:00-06:00,24.3,0.72,19.0,1.0,1.84,72.0,29.277083333333326,0.0
2023-10-05 19:00:00-06:00,23.1,0.8,19.5,1.0,1.1,1.0,28.184490740740735,0.0
2023-10-05 20:00:00-06:00,22.7,0.84,19.9,1.0,0.86,0.0,27.430787037037035,0.0
2023-10-05 21:00:00-06:00,22.2,0.89,20.3,1.0,1.3,0.0,26.925462962962964,0.0
2023-10-05 22:00:00-06:00,22.0,0.87,19.8,1.0,1.06,0.0,26.471064814814817,0.0
2023-10-05 23:00:00-06:00,21.9,0.87,19.7,1.0,1.5,0.0,26.096990740740736,0.0
2023-10-06 00:00:00-06:00,21.8,0.85,19.2,0.29,2.32,0.0,25.88634259259259,0.0
2023-10-06 01:00:00-06:00,21.2,0.85,18.5,0.96,2.79,0.0,25.562499999999993,0.0
2023-10-06 02:00:00-06:00,21.1,0.85,18.5,1.0,2.69,0.0,25.298611111111107,0.0
2023-10-06 03:00:00-06:00,21.0,0.86,18.6,1.0,2.43,0.0,24.928009259259262,0.0
2023-10-06 04:00:00-06:00,20.7,0.88,18.5,0.94,2.81,0.0,24.672453703703702,0.0
2023-10-06 05:00:00-06:00,20.4,0.88,18.4,0.97,3.31,0.0,24.40555555555556,0.0
2023-10-06 06:00:00-06:00,20.0,0.89,18.1,1.0,3.0,0.0,24.135648148148142,0.0
2023-10-06 07:00:00-06:00,20.1,0.88,18.1,0.95,3.42,9.0,23.848379629629633,0.0
2023-10-06 08:00:00-06:00,21.6,0.81,18.2,1.0,3.31,111.0,24.220138888888886,0.0
2023-10-06 09:00:00-06:00,23.6,0.72,18.4,0.99,3.55,286.0,27.80486111111111,0.0
2023-10-06 10:00:00-06:00,25.0,0.64,17.8,0.96,4.02,460.0,32.12013888888889,0.0
2023-10-06 11:00:00-06:00,26.3,0.56,16.9,0.51,3.91,655.0,35.53587962962963,0.0
2023-10-06 12:00:00-06:00,27.3,0.51,16.3,0.86,3.91,725.0,39.17962962962963,0.0
2023-10-06 13:00:00-06:00,28.2,0.44,14.8,1.0,3.83,792.0,41.466898148148154,0.0
2023-10-06 14:00:00-06:00,28.4,0.4,13.4,1.0,3.82,722.0,41.16944444444445,0.0
2023-10-06 15:00:00-06:00,28.3,0.38,12.6,1.0,3.75,583.0,39.0849537037037,0.0
2023-10-06 16:00:00-06:00,27.9,0.38,12.3,1.0,3.69,433.0,37.12060185185185,0.0
2023-10-25 14:00:00-06:00,26.3,0.74,21.2,0.95,3.72,391.0,30.799652777777784,0.0
2023-10-25 15:00:00-06:00,23.2,0.9,21.5,1.0,4.61,267.0,32.92800925925926,0.0
2023-10-25 16:00:00-06:00,21.7,0.99,21.6,1.0,0.92,91.0,33.02824074074075,0.0
2023-10-25 17:00:00-06:00,22.0,0.99,21.8,0.99,0.64,27.0,31.340509259259257,0.0
2023-10-25 18:00:00-06:00,21.2,1.0,21.2,1.0,0.58,12.0,28.373842592592588,0.0
2023-10-25 19:00:00-06:00,21.6,1.0,21.6,1.0,1.3,0.0,26.47361111111111,0.0
2023-10-25 20:00:00-06:00,21.5,1.0,21.5,1.0,0.81,0.0,26.00069444444445,0.0
2023-10-25 21:00:00-06:00,22.0,1.0,22.0,1.0,5.73,0.0,25.834490740740748,0.0
2023-10-25 22:00:00-06:00,21.8,0.97,21.4,0.47,3.31,0.0,25.5625,0.0
2023-10-25 23:00:00-06:00,21.9,0.99,21.7,0.92,3.74,0.0,25.576388888888886,0.0
2023-10-26 00:00:00-06:00,22.7,0.97,22.2,0.8,5.46,0.0,25.600231481481487,0.0
2023-10-26 01:00:00-06:00,22.3,0.99,22.2,1.0,4.71,0.0,25.57175925925926,0.0
2023-10-26 02:00:00-06:00,22.5,0.98,22.1,0.97,4.21,0.0,25.460416666666667,0.0
2023-10-26 03:00:00-06:00,22.3,0.99,22.1,1.0,4.11,0.0,25.06087962962963,0.0
2023-10-26 04:00:00-06:00,21.7,0.99,21.5,1.0,3.55,0.0,24.89699074074074,0.0
2023-10-26 05:00:00-06:00,21.7,0.99,21.6,1.0,3.28,0.0,24.772453703703704,0.0
2023-10-26 06:00:00-06:00,21.9,0.98,21.6,1.0,3.31,0.0,24.777546296296293,0.0
2023-10-26 07:00:00-06:00,21.9,1.0,21.9,1.0,3.8,1.0,24.79791666666666,0.0
2023-10-26 08:00:00-06:00,21.2,1.0,21.1,0.72,2.36,29.0,24.578009259259264,4.3180000000000005
2023-10-26 09:00:00-06:00,22.7,0.88,20.7,0.68,1.46,181.0,24.027083333333334,7.365999999999999
2023-10-26 10:00:00-06:00,23.7,0.86,21.2,1.0,1.97,316.0,25.16828703703704,3.0479999999999996
2023-10-26 11:00:00-06:00,25.7,0.79,21.7,1.0,2.86,477.0,25.812500000000004,2.2859999999999996
2023-10-26 12:00:00-06:00,25.4,0.81,21.9,1.0,3.89,345.0,27.168518518518518,0.0
2023-10-26 13:00:00-06:00,24.5,0.84,21.6,0.68,2.71,294.0,27.578703703703695,0.254
2023-10-26 14:00:00-06:00,26.0,0.79,22.0,0.6,3.8,556.0,27.57055555555555,0.0
2023-10-26 15:00:00-06:00,26.3,0.8,22.5,0.5,3.81,398.0,28.19166666666667,0.0
2023-10-26 16:00:00-06:00,25.7,0.8,22.0,0.81,4.33,233.0,27.17199074074074,0.508
2023-10-26 17:00:00-06:00,25.1,0.87,22.7,0.43,3.05,145.0,26.614583333333332,0.0
2023-10-26 18:00:00-06:00,23.8,0.93,22.7,0.24,2.36,36.0,25.814351851851853,0.0
2023-10-26 19:00:00-06:00,23.3,0.95,22.4,0.06,3.33,0.0,25.112731481481482,0.0
2023-10-26 20:00:00-06:00,23.0,0.96,22.3,0.13,2.7,0.0,24.7599537037037,0.0
2023-10-26 21:00:00-06:00,23.0,0.97,22.5,0.28,3.18,0.0,24.87847222222222,0.0
2023-10-26 22:00:00-06:00,23.0,0.97,22.5,0.64,3.38,0.0,24.757175925925925,0.0
2023-10-26 23:00:00-06:00,22.7,0.98,22.4,0.8,3.31,0.0,24.67569444444444,0.0
2023-10-27 00:00:00-06:00,21.3,0.98,21.0,1.0,2.78,0.0,24.55856481481481,0.0
2023-10-27 01:00:00-06:00,21.3,1.0,21.3,1.0,2.1,0.0,24.507638888888895,0.0
2023-10-27 02:00:00-06:00,21.2,1.0,21.2,1.0,1.9,0.0,24.52800925925926,0.0
2023-10-27 03:00:00-06:00,21.7,1.0,21.7,1.0,2.33,0.0,24.333796296296303,3.302
2023-10-27 04:00:00-06:00,22.0,1.0,22.0,1.0,2.77,0.0,24.39814814814815,0.0
2023-10-27 05:00:00-06:00,22.3,1.0,22.2,0.99,2.79,0.0,24.393055555555556,0.0
2023-10-27 06:00:00-06:00,22.2,1.0,22.2,1.0,2.42,0.0,24.387962962962966,0.0
2023-10-27 07:00:00-06:00,20.8,1.0,20.8,1.0,1.3,1.0,24.418518518518518,0.0
2023-10-27 08:00:00-06:00,21.5,0.96,20.8,1.0,1.58,58.0,24.62291666666666,0.0
2023-10-27 09:00:00-06:00,22.7,0.92,21.3,1.0,1.66,180.0,25.817361111111108,0.0
2023-10-27 10:00:00-06:00,24.5,0.86,22.0,1.0,2.47,361.0,27.262962962962956,0.0
2023-10-27 11:00:00-06:00,25.2,0.83,22.0,0.5,2.86,291.0,28.173148148148144,0.0
2023-10-27 12:00:00-06:00,26.7,0.78,22.6,1.0,2.69,549.0,30.563425925925927,0.0
2023-10-27 13:00:00-06:00,27.6,0.73,22.3,1.0,2.53,583.0,31.17407407407407,0.0
2023-10-27 14:00:00-06:00,27.3,0.72,21.7,1.0,2.44,363.0,30.35277777777777,0.0
2023-10-27 15:00:00-06:00,25.0,0.84,22.1,0.96,2.42,118.0,32.31180555555555,0.0
2023-10-27 16:00:00-06:00,25.3,0.82,21.9,1.0,3.09,301.0,29.924768518518523,0.0
2023-10-27 17:00:00-06:00,24.9,0.85,22.2,0.6,1.84,136.0,28.145138888888887,0.0
2023-10-27 18:00:00-06:00,23.6,0.92,22.2,0.62,2.37,30.0,27.176157407407402,0.0
2023-10-27 19:00:00-06:00,22.9,1.0,22.9,1.0,3.48,0.0,26.209722222222226,0.0
2023-10-27 20:00:00-06:00,22.7,0.99,22.6,1.0,2.67,0.0,25.623379629629632,0.0
2023-10-27 21:00:00-06:00,22.4,0.98,22.1,0.47,2.76,0.0,25.356018518518525,0.0
2023-10-27 22:00:00-06:00,22.0,0.98,21.7,1.0,2.25,0.0,25.28217592592592,0.0
2023-10-27 23:00:00-06:00,22.2,1.0,22.1,1.0,2.84,0.0,25.185416666666672,0.0
2023-10-28 00:00:00-06:00,22.4,1.0,22.4,0.99,3.36,0.0,25.15439814814815,0.0
2023-10-28 01:00:00-06:00,22.7,1.0,22.7,1.0,3.62,0.0,24.820833333333336,0.0
2023-10-28 02:00:00-06:00,22.7,0.99,22.5,1.0,3.91,0.0,24.803009259259262,0.0
2023-10-28 03:00:00-06:00,22.4,1.0,22.4,1.0,3.47,0.0,24.73680555555555,0.0
2023-10-28 04:00:00-06:00,22.3,0.98,22.0,1.0,3.49,0.0,24.471296296296295,0.0
2023-10-28 05:00:00-06:00,21.8,1.0,21.8,1.0,2.59,0.0,24.20949074074074,0.0
2023-10-28 06:00:00-06:00,21.9,0.96,21.3,1.0,3.05,0.0,24.29513888888889,0.0
2023-10-28 07:00:00-06:00,21.9,1.0,21.9,0.82,1.43,1.0,24.413425925925928,0.0
2023-10-28 08:00:00-06:00,22.5,0.99,22.3,1.0,2.5,36.0,24.535648148148145,0.0
2023-10-28 09:00:00-06:00,23.1,0.95,22.2,1.0,3.49,77.0,24.93773148148148,0.0
2023-10-28 10:00:00-06:00,24.0,0.96,23.3,1.0,4.08,181.0,26.079398148148144,0.0
2023-10-28 11:00:00-06:00,24.7,0.91,23.1,0.95,3.11,277.0,28.40694444444444,0.0
2023-10-28 12:00:00-06:00,26.1,0.8,22.3,0.89,3.41,385.0,31.045138888888886,0.0
2023-10-28 13:00:00-06:00,26.8,0.73,21.6,0.25,3.51,458.0,34.85393518518519,0.0
2023-10-28 14:00:00-06:00,27.8,0.65,20.5,0.49,4.0,586.0,36.58726851851852,0.0
2023-10-28 15:00:00-06:00,27.8,0.63,20.0,0.36,4.33,511.0,36.78194444444445,0.0
2023-10-28 16:00:00-06:00,27.2,0.66,20.4,0.36,4.02,363.0,34.64606481481482,0.0
2023-10-28 17:00:00-06:00,26.6,0.7,20.7,0.26,2.63,172.0,31.965740740740735,0.0
2023-10-28 18:00:00-06:00,24.9,0.77,20.6,0.28,1.51,35.0,30.345601851851853,0.0
2023-10-28 19:00:00-06:00,24.8,0.8,21.2,0.46,3.82,0.0,29.365972222222222,0.0
2023-10-28 20:00:00-06:00,24.1,0.85,21.5,0.43,3.8,0.0,28.20717592592592,0.0
2023-10-28 21:00:00-06:00,23.9,0.86,21.4,0.25,4.02,0.0,27.232407407407415,0.0
2023-10-28 22:00:00-06:00,23.2,0.92,21.7,0.45,4.27,0.0,26.54583333333333,0.0
2023-10-28 23:00:00-06:00,22.7,0.95,21.8,0.4,3.91,0.0,26.477083333333333,0.0
2023-10-29 00:00:00-06:00,22.3,0.96,21.6,0.35,3.58,0.0,26.33078703703704,0.0
2023-10-29 01:00:00-06:00,22.0,0.97,21.5,0.41,3.31,0.0,26.189120370370368,0.0
2023-10-29 02:00:00-06:00,21.9,0.97,21.4,0.52,3.14,0.0,26.04282407407408,0.0
2023-10-29 03:00:00-06:00,21.8,0.98,21.5,0.47,3.01,0.0,25.717361111111114,0.0
2023-10-29 04:00:00-06:00,21.7,0.98,21.5,0.89,3.29,0.0,25.56990740740741,0.0
2023-10-29 05:00:00-06:00,21.8,0.98,21.5,1.0,3.36,0.0,25.384027777777774,0.0
2023-10-29 06:00:00-06:00,21.8,0.98,21.5,1.0,3.31,0.0,25.292361111111113,0.0
2023-10-29 07:00:00-06:00,21.4,0.99,21.2,0.63,2.15,1.0,25.202777777777783,0.0
